instance_id,content_id,original_path,relative_path,vision_domain,families,trace_status,parent_instance_id,parent_content_id,parent_path,bbox_id,bbox,bbox_x,bbox_y,bbox_w,bbox_h
file_0b9a658f960097b9,asset_ff5fa003b27b535b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103231_073\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103231_073\crops\bbox.png,ads,arrow,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103231_073\pre_click.png,,"[907.0, 22.0, 36.0, 26.0]",907.000,22.000,36.000,26.000
file_4b55666f7d26ba68,asset_88342de1955d7710,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080054_581\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080054_581\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080054_581\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_52d5a310ba32c303,asset_542d5a8ba5e8e090,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080151_966\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080151_966\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080151_966\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_7051ab9bc6b4fb7f,asset_1681b89025c9902b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080316_811\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080316_811\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080316_811\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_a9b3de8ef22b83c9,asset_da86db81efb2b312,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080412_253\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080412_253\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080412_253\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_0ce1716b8f344970,asset_88342de1955d7710,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080711_318\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080711_318\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080711_318\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_30148b2a62e0ad60,asset_1681b89025c9902b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080913_676\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080913_676\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080913_676\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_6eeb0cbcc44f6725,asset_56f1aad4a5d1e8bc,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081203_020\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081203_020\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081203_020\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_69fb836754e891f4,asset_88342de1955d7710,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081501_024\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081501_024\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081501_024\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_80479f91e8f5495e,asset_542d5a8ba5e8e090,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081529_784\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081529_784\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081529_784\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_db9ed6991b2b35e2,asset_1681b89025c9902b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081558_495\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081558_495\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081558_495\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_10574d3caef6663b,asset_da86db81efb2b312,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081627_502\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081627_502\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081627_502\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_fd79ffd3d3a51e10,asset_56f1aad4a5d1e8bc,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081656_210\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081656_210\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081656_210\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_672929415db32729,asset_88342de1955d7710,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081911_232\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081911_232\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081911_232\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_b5d0052acd788220,asset_542d5a8ba5e8e090,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081940_245\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081940_245\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081940_245\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_9d8d4508c8c86c30,asset_1681b89025c9902b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_082008_915\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_082008_915\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_082008_915\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_3525844c4acdff86,asset_da86db81efb2b312,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_082037_725\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_082037_725\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_082037_725\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_6075c2b75004a318,asset_56f1aad4a5d1e8bc,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_082106_393\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_082106_393\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_082106_393\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_107b4cb1288bc630,asset_88342de1955d7710,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090150_924\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090150_924\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090150_924\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_87ac57244ab5f299,asset_542d5a8ba5e8e090,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090219_764\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090219_764\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090219_764\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_b9fda2c43c5f7e13,asset_1681b89025c9902b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090248_537\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090248_537\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090248_537\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_67b6becbf74cb4f1,asset_da86db81efb2b312,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090317_809\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090317_809\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090317_809\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_eb313578ce0e8ad1,asset_56f1aad4a5d1e8bc,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090346_734\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090346_734\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090346_734\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_91d2283860b96df5,asset_88342de1955d7710,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092817_744\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092817_744\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092817_744\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_98b7978876377b57,asset_542d5a8ba5e8e090,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092847_103\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092847_103\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092847_103\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_17c41195373d39df,asset_1681b89025c9902b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092916_449\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092916_449\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092916_449\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_3f18d06520b7ad61,asset_da86db81efb2b312,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092945_822\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092945_822\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092945_822\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_28f5c856364afeff,asset_56f1aad4a5d1e8bc,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_093014_935\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_093014_935\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_093014_935\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_12c96f7abeb57584,asset_542d5a8ba5e8e090,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100132_667\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100132_667\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100132_667\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_b2cb2d334ed2695f,asset_1681b89025c9902b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100208_161\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100208_161\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100208_161\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_ac3e4fe5765358fe,asset_88342de1955d7710,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103043_470\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103043_470\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103043_470\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_a4dedb1f18ff9439,asset_959ff3cdd6771a3f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100053_163\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100053_163\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100053_163\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_53aaf77bc2d63184,asset_76e8e41d64c43242,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103123_852\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103123_852\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103123_852\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_3f84811f20709357,asset_bd0db35d86d5fa07,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080508_706\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080508_706\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080508_706\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
file_5aef0a69d205702c,asset_d0c43c6062f54e39,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081038_362\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081038_362\crops\bbox.png,ads,play_triangle,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081038_362\pre_click.png,,"[277.0, 335.0, 49.0, 30.0]",277.000,335.000,49.000,30.000
