image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,review_status,group_key,source_screen,instance_id,content_id,original_path,relative_path,vision_domain,asset_type,asset_role,image_scope,representation,source_root,split,label_source,weak_label_rule,event_id,proposal_source,template_name,bbox_crop,event_dir
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00052_x_mark_asset_172ddc86ac086eee.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_172ddc86ac086eee,ads2/assets/1_templates/close_icons,file_d69076ccf60a2327,asset_172ddc86ac086eee,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_x_momo.png,ads2\assets\1_templates\close_icons\close_x_momo.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00053_x_mark_asset_6802a78b1f5efa66.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_6802a78b1f5efa66,ads2/assets/1_templates/close_icons,file_c590ebbfe9db64ca,asset_6802a78b1f5efa66,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_x_valor.png,ads2\assets\1_templates\close_icons\close_x_valor.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00054_free_asset_2af1b7045f897a9e.png,free,0,0,0,0,1,0,0,reviewed,content:asset_2af1b7045f897a9e,ads2/assets/1_templates/free_ad_icons,file_ac306bdc17a9bfa0,asset_2af1b7045f897a9e,D:\Projects\adb_vl\ads2\assets\1_templates\free_ad_icons\close_26.png,ads2\assets\1_templates\free_ad_icons\close_26.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00055_play_triangle_asset_48f6dabf3e612bc9.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_48f6dabf3e612bc9,ads2/assets/1_templates/free_ad_icons,file_b4be82e5125f9663,asset_48f6dabf3e612bc9,D:\Projects\adb_vl\ads2\assets\1_templates\free_ad_icons\free_ad_1.png,ads2\assets\1_templates\free_ad_icons\free_ad_1.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00056_free_asset_52da1398bb93a963.png,free,0,0,0,0,1,0,0,reviewed,content:asset_52da1398bb93a963,ads2/assets/1_templates/free_ad_icons,file_5e0324fe7516c5f3,asset_52da1398bb93a963,D:\Projects\adb_vl\ads2\assets\1_templates\free_ad_icons\free_ad_2.png,ads2\assets\1_templates\free_ad_icons\free_ad_2.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00057_free_asset_60d2812156135339.png,free,0,0,0,0,1,0,0,reviewed,content:asset_60d2812156135339,ads2/assets/1_templates/free_ad_icons,file_761ee5c898e32ec0,asset_60d2812156135339,D:\Projects\adb_vl\ads2\assets\1_templates\free_ad_icons\free_ad_3.png,ads2\assets\1_templates\free_ad_icons\free_ad_3.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00058_play_triangle_asset_5c6d076a9a21278e.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_5c6d076a9a21278e,ads2/assets/1_templates/free_ad_icons,file_1bc799289cb34fdb,asset_5c6d076a9a21278e,D:\Projects\adb_vl\ads2\assets\1_templates\free_ad_icons\free_ad_9.png,ads2\assets\1_templates\free_ad_icons\free_ad_9.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00059_play_triangle_asset_d8a2f9660c5625b5.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_d8a2f9660c5625b5,ads2/assets/1_templates/free_ad_icons,file_ed1467fb03b0b8ba,asset_d8a2f9660c5625b5,D:\Projects\adb_vl\ads2\assets\1_templates\free_ad_icons\播放.png,ads2\assets\1_templates\free_ad_icons\播放.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00060_got_asset_58ed244c7878bcd7.png,got,0,0,0,0,0,1,0,reviewed,content:asset_58ed244c7878bcd7,ads2/assets/1_templates/got_icons,file_ec6a1f4e95a8737e,asset_58ed244c7878bcd7,D:\Projects\adb_vl\ads2\assets\1_templates\got_icons\got2.png,ads2\assets\1_templates\got_icons\got2.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00061_got_asset_0d4b215867996981.png,got,0,0,0,0,0,1,0,reviewed,content:asset_0d4b215867996981,ads2/assets/1_templates/got_icons,file_b45e660a5a2b7d8d,asset_0d4b215867996981,D:\Projects\adb_vl\ads2\assets\1_templates\got_icons\got_1.png,ads2\assets\1_templates\got_icons\got_1.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00062_got_asset_0cf037e096857467.png,got,0,0,0,0,0,1,0,reviewed,content:asset_0cf037e096857467,ads2/assets/1_templates/got_icons,file_6f7c7aba74ab1f28,asset_0cf037e096857467,D:\Projects\adb_vl\ads2\assets\1_templates\got_icons\got_3.png,ads2\assets\1_templates\got_icons\got_3.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00063_got_asset_804eb0458e78934d.png,got,0,0,0,0,0,1,0,reviewed,content:asset_804eb0458e78934d,ads2/assets/1_templates/got_icons,file_f1f313c24a4c1de2,asset_804eb0458e78934d,D:\Projects\adb_vl\ads2\assets\1_templates\got_icons\got_4.png,ads2\assets\1_templates\got_icons\got_4.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00064_got_asset_a1abf4a4f6070cea.png,got,0,0,0,0,0,1,0,reviewed,content:asset_a1abf4a4f6070cea,ads2/assets/1_templates/got_icons,file_3c94de29e8445680,asset_a1abf4a4f6070cea,D:\Projects\adb_vl\ads2\assets\1_templates\got_icons\got_5.png,ads2\assets\1_templates\got_icons\got_5.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00065_got_asset_d082cffe4e8f8f90.png,got,0,0,0,0,0,1,0,reviewed,content:asset_d082cffe4e8f8f90,ads2/assets/1_templates/got_icons,file_5e99e876883b9184,asset_d082cffe4e8f8f90,D:\Projects\adb_vl\ads2\assets\1_templates\got_icons\got_6.png,ads2\assets\1_templates\got_icons\got_6.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00066_x_mark_asset_ca2b6cba35c5b2d0.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_ca2b6cba35c5b2d0,ads2/assets/1_templates/備份,file_ec85e8680fb6449d,asset_ca2b6cba35c5b2d0,D:\Projects\adb_vl\ads2\assets\1_templates\備份\ad_issue_20260606_043707_roi_0.png,ads2\assets\1_templates\備份\ad_issue_20260606_043707_roi_0.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00067_play_triangle_asset_085f1c813551e8c9.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_085f1c813551e8c9,ads2/assets/1_templates/備份,file_00db74143475636c,asset_085f1c813551e8c9,D:\Projects\adb_vl\ads2\assets\1_templates\備份\btn_free_ad.png,ads2\assets\1_templates\備份\btn_free_ad.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00068_play_triangle_asset_600c1aa4b826d2ff.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_600c1aa4b826d2ff,ads2/assets/1_templates/備份,file_ecb42889e244410f,asset_600c1aa4b826d2ff,D:\Projects\adb_vl\ads2\assets\1_templates\備份\close_4.png,ads2\assets\1_templates\備份\close_4.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00069_x_mark_asset_799dbc67f3bfef79.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_799dbc67f3bfef79,ads2/assets/1_templates/備份,file_7d7da0ebe8757d20,asset_799dbc67f3bfef79,D:\Projects\adb_vl\ads2\assets\1_templates\備份\close_x_1.png,ads2\assets\1_templates\備份\close_x_1.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00070_x_mark_asset_36b1b5a10f89b840.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_36b1b5a10f89b840,ads2/assets/1_templates/備份,file_91401f9fb819693a,asset_36b1b5a10f89b840,D:\Projects\adb_vl\ads2\assets\1_templates\備份\close_x_trans.png,ads2\assets\1_templates\備份\close_x_trans.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00071_x_mark_asset_4fbcd7df4f1e9032.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_4fbcd7df4f1e9032,ads2/assets/1_templates/備份,file_39c21fa7d94cb2a7,asset_4fbcd7df4f1e9032,D:\Projects\adb_vl\ads2\assets\1_templates\備份\close_x_white.png,ads2\assets\1_templates\備份\close_x_white.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00072_play_triangle_asset_48f6dabf3e612bc9.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_48f6dabf3e612bc9,ads2/assets/1_templates/備份,file_804b831df127544b,asset_48f6dabf3e612bc9,D:\Projects\adb_vl\ads2\assets\1_templates\備份\free_ad_1.png,ads2\assets\1_templates\備份\free_ad_1.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00073_got_asset_72c839c107ebef49.png,got,0,0,0,0,0,1,0,reviewed,content:asset_72c839c107ebef49,ads2/assets/1_templates/備份,file_1cb4e2befa222329,asset_72c839c107ebef49,D:\Projects\adb_vl\ads2\assets\1_templates\備份\got1.png,ads2\assets\1_templates\備份\got1.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00074_got_asset_86d49425885a0694.png,got,0,0,0,0,0,1,0,reviewed,content:asset_86d49425885a0694,ads2/assets/1_templates/備份,file_c9b0f3fff6864aab,asset_86d49425885a0694,D:\Projects\adb_vl\ads2\assets\1_templates\備份\got_2.png,ads2\assets\1_templates\備份\got_2.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00075_play_triangle_asset_bddb4860eddcb148.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_bddb4860eddcb148,ads2/assets/1_templates/備份,file_cb080ed8eb8801eb,asset_bddb4860eddcb148,D:\Projects\adb_vl\ads2\assets\1_templates\備份\got_8.png,ads2\assets\1_templates\備份\got_8.png,ads,template,template,crop,raw,ads2\assets\1_templates,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00076_negative_asset_3ed9b22450b0b389.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_3ed9b22450b0b389,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_0d280a200f7125e9,asset_3ed9b22450b0b389,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0001_001_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0001_001_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00077_negative_asset_8241c2a0a6437fb0.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_8241c2a0a6437fb0,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_ca9cc5c2f916393f,asset_8241c2a0a6437fb0,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0001_002_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0001_002_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00078_negative_asset_89c9eaf0e86764d3.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_89c9eaf0e86764d3,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_0bb53a894c0407be,asset_89c9eaf0e86764d3,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0001_003_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0001_003_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00079_negative_asset_c2ae47c8039fb6d7.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_c2ae47c8039fb6d7,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_accba869920985f2,asset_c2ae47c8039fb6d7,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0001_004_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0001_004_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00080_negative_asset_c214253615559e10.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_c214253615559e10,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_c6266d0e63b79b8b,asset_c214253615559e10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0001_005_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0001_005_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00081_negative_asset_c0a2597efbcc86af.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_c0a2597efbcc86af,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_375e35a5917578ed,asset_c0a2597efbcc86af,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0001_006_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0001_006_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00082_negative_asset_1c15db447481be43.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_1c15db447481be43,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_95836ad8f01ad2c9,asset_1c15db447481be43,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0001_007_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0001_007_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00083_arrow_asset_fe12f6f9b1e68fd6.png,arrow,0,0,0,0,0,0,1,reviewed,content:asset_fe12f6f9b1e68fd6,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_8943774ddc0fdaec,asset_fe12f6f9b1e68fd6,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0002_001_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0002_001_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00084_negative_asset_453e9b2ff9102640.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_453e9b2ff9102640,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_91d8d6ae074bb204,asset_453e9b2ff9102640,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0002_002_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0002_002_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00085_negative_asset_f529b84826211e05.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_f529b84826211e05,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_74c7639e1a5e244b,asset_f529b84826211e05,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0002_003_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0002_003_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
