image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,review_status,group_key,source_screen,instance_id,content_id,original_path,relative_path,vision_domain,asset_type,asset_role,image_scope,representation,source_root,split
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00059_play_triangle_asset_d8a2f9660c5625b5.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_d8a2f9660c5625b5,ads2/assets/1_templates/free_ad_icons,file_ed1467fb03b0b8ba,asset_d8a2f9660c5625b5,D:\Projects\adb_vl\ads2\assets\1_templates\free_ad_icons\播放.png,ads2\assets\1_templates\free_ad_icons\播放.png,ads,template,template,crop,raw,ads2\assets\1_templates,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00060_got_asset_58ed244c7878bcd7.png,got,0,0,0,0,0,1,0,reviewed,content:asset_58ed244c7878bcd7,ads2/assets/1_templates/got_icons,file_ec6a1f4e95a8737e,asset_58ed244c7878bcd7,D:\Projects\adb_vl\ads2\assets\1_templates\got_icons\got2.png,ads2\assets\1_templates\got_icons\got2.png,ads,template,template,crop,raw,ads2\assets\1_templates,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00061_got_asset_0d4b215867996981.png,got,0,0,0,0,0,1,0,reviewed,content:asset_0d4b215867996981,ads2/assets/1_templates/got_icons,file_b45e660a5a2b7d8d,asset_0d4b215867996981,D:\Projects\adb_vl\ads2\assets\1_templates\got_icons\got_1.png,ads2\assets\1_templates\got_icons\got_1.png,ads,template,template,crop,raw,ads2\assets\1_templates,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00062_got_asset_0cf037e096857467.png,got,0,0,0,0,0,1,0,reviewed,content:asset_0cf037e096857467,ads2/assets/1_templates/got_icons,file_6f7c7aba74ab1f28,asset_0cf037e096857467,D:\Projects\adb_vl\ads2\assets\1_templates\got_icons\got_3.png,ads2\assets\1_templates\got_icons\got_3.png,ads,template,template,crop,raw,ads2\assets\1_templates,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00063_got_asset_804eb0458e78934d.png,got,0,0,0,0,0,1,0,reviewed,content:asset_804eb0458e78934d,ads2/assets/1_templates/got_icons,file_f1f313c24a4c1de2,asset_804eb0458e78934d,D:\Projects\adb_vl\ads2\assets\1_templates\got_icons\got_4.png,ads2\assets\1_templates\got_icons\got_4.png,ads,template,template,crop,raw,ads2\assets\1_templates,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00064_got_asset_a1abf4a4f6070cea.png,got,0,0,0,0,0,1,0,reviewed,content:asset_a1abf4a4f6070cea,ads2/assets/1_templates/got_icons,file_3c94de29e8445680,asset_a1abf4a4f6070cea,D:\Projects\adb_vl\ads2\assets\1_templates\got_icons\got_5.png,ads2\assets\1_templates\got_icons\got_5.png,ads,template,template,crop,raw,ads2\assets\1_templates,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00065_got_asset_d082cffe4e8f8f90.png,got,0,0,0,0,0,1,0,reviewed,content:asset_d082cffe4e8f8f90,ads2/assets/1_templates/got_icons,file_5e99e876883b9184,asset_d082cffe4e8f8f90,D:\Projects\adb_vl\ads2\assets\1_templates\got_icons\got_6.png,ads2\assets\1_templates\got_icons\got_6.png,ads,template,template,crop,raw,ads2\assets\1_templates,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00066_x_mark_asset_ca2b6cba35c5b2d0.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_ca2b6cba35c5b2d0,ads2/assets/1_templates/備份,file_ec85e8680fb6449d,asset_ca2b6cba35c5b2d0,D:\Projects\adb_vl\ads2\assets\1_templates\備份\ad_issue_20260606_043707_roi_0.png,ads2\assets\1_templates\備份\ad_issue_20260606_043707_roi_0.png,ads,template,template,crop,raw,ads2\assets\1_templates,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00067_free_play_triangle_asset_085f1c813551e8c9.png,free|play_triangle,0,1,0,0,1,0,0,reviewed,content:asset_085f1c813551e8c9,ads2/assets/1_templates/備份,file_00db74143475636c,asset_085f1c813551e8c9,D:\Projects\adb_vl\ads2\assets\1_templates\備份\btn_free_ad.png,ads2\assets\1_templates\備份\btn_free_ad.png,ads,template,template,crop,raw,ads2\assets\1_templates,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00068_arrow_asset_600c1aa4b826d2ff.png,arrow,0,0,0,0,0,0,1,reviewed,content:asset_600c1aa4b826d2ff,ads2/assets/1_templates/備份,file_ecb42889e244410f,asset_600c1aa4b826d2ff,D:\Projects\adb_vl\ads2\assets\1_templates\備份\close_4.png,ads2\assets\1_templates\備份\close_4.png,ads,template,template,crop,raw,ads2\assets\1_templates,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00069_x_mark_asset_799dbc67f3bfef79.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_799dbc67f3bfef79,ads2/assets/1_templates/備份,file_7d7da0ebe8757d20,asset_799dbc67f3bfef79,D:\Projects\adb_vl\ads2\assets\1_templates\備份\close_x_1.png,ads2\assets\1_templates\備份\close_x_1.png,ads,template,template,crop,raw,ads2\assets\1_templates,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00070_x_mark_asset_36b1b5a10f89b840.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_36b1b5a10f89b840,ads2/assets/1_templates/備份,file_91401f9fb819693a,asset_36b1b5a10f89b840,D:\Projects\adb_vl\ads2\assets\1_templates\備份\close_x_trans.png,ads2\assets\1_templates\備份\close_x_trans.png,ads,template,template,crop,raw,ads2\assets\1_templates,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00071_x_mark_asset_4fbcd7df4f1e9032.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_4fbcd7df4f1e9032,ads2/assets/1_templates/備份,file_39c21fa7d94cb2a7,asset_4fbcd7df4f1e9032,D:\Projects\adb_vl\ads2\assets\1_templates\備份\close_x_white.png,ads2\assets\1_templates\備份\close_x_white.png,ads,template,template,crop,raw,ads2\assets\1_templates,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00072_play_triangle_asset_48f6dabf3e612bc9.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_48f6dabf3e612bc9,ads2/assets/1_templates/備份,file_804b831df127544b,asset_48f6dabf3e612bc9,D:\Projects\adb_vl\ads2\assets\1_templates\備份\free_ad_1.png,ads2\assets\1_templates\備份\free_ad_1.png,ads,template,template,crop,raw,ads2\assets\1_templates,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00073_got_asset_72c839c107ebef49.png,got,0,0,0,0,0,1,0,reviewed,content:asset_72c839c107ebef49,ads2/assets/1_templates/備份,file_1cb4e2befa222329,asset_72c839c107ebef49,D:\Projects\adb_vl\ads2\assets\1_templates\備份\got1.png,ads2\assets\1_templates\備份\got1.png,ads,template,template,crop,raw,ads2\assets\1_templates,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00074_got_asset_86d49425885a0694.png,got,0,0,0,0,0,1,0,reviewed,content:asset_86d49425885a0694,ads2/assets/1_templates/備份,file_c9b0f3fff6864aab,asset_86d49425885a0694,D:\Projects\adb_vl\ads2\assets\1_templates\備份\got_2.png,ads2\assets\1_templates\備份\got_2.png,ads,template,template,crop,raw,ads2\assets\1_templates,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00075_play_triangle_asset_bddb4860eddcb148.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_bddb4860eddcb148,ads2/assets/1_templates/備份,file_cb080ed8eb8801eb,asset_bddb4860eddcb148,D:\Projects\adb_vl\ads2\assets\1_templates\備份\got_8.png,ads2\assets\1_templates\備份\got_8.png,ads,template,template,crop,raw,ads2\assets\1_templates,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00076_negative_asset_9ef01bef87a3d333.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_9ef01bef87a3d333,,file_2fc3a9ed2d1cc0ce,asset_9ef01bef87a3d333,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000001.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000001.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00077_negative_asset_65cc9e2d3cc62a1d.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_65cc9e2d3cc62a1d,,file_57401242f424b4a2,asset_65cc9e2d3cc62a1d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000002.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000002.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00078_negative_asset_f703784b8bad0962.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_f703784b8bad0962,,file_ef6dd82a38374174,asset_f703784b8bad0962,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000003.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000003.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00079_negative_asset_c4b1d06f64941bee.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_c4b1d06f64941bee,,file_8895534f960cc6e7,asset_c4b1d06f64941bee,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000004.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000004.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00080_negative_asset_fdadcb641f60e884.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_fdadcb641f60e884,,file_6a5161c71a32c6b7,asset_fdadcb641f60e884,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000005.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000005.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00081_negative_asset_f3cb07eb8f4577f4.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_f3cb07eb8f4577f4,,file_5bcdf62e3bf89a46,asset_f3cb07eb8f4577f4,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000006.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000006.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00082_negative_asset_c57aae3a08359e62.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_c57aae3a08359e62,,file_17615f1425fe431c,asset_c57aae3a08359e62,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000007.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000007.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00083_negative_asset_8f3fcae0780b0cfe.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_8f3fcae0780b0cfe,,file_c4c5631f81aeefa4,asset_8f3fcae0780b0cfe,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000008.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000008.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00084_negative_asset_9caf5ab24f607598.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_9caf5ab24f607598,,file_db2ad48c17bed1f1,asset_9caf5ab24f607598,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000009.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000009.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00085_negative_asset_1a994fa8378a22c0.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_1a994fa8378a22c0,,file_93c02eda10619bbd,asset_1a994fa8378a22c0,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000010.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000010.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00086_negative_asset_c4122a982de9a90e.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_c4122a982de9a90e,,file_3db4225af3c2a5f6,asset_c4122a982de9a90e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000011.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000011.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00087_negative_asset_1f946a8ce72adc26.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_1f946a8ce72adc26,,file_781dab6275915c1e,asset_1f946a8ce72adc26,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000012.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000012.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00088_negative_asset_5c7da141b3190365.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_5c7da141b3190365,,file_d74f97b8c2648eb5,asset_5c7da141b3190365,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000013.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000013.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00089_negative_asset_b316731cbc49378b.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_b316731cbc49378b,,file_97b304b76c37fe08,asset_b316731cbc49378b,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000014.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000014.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00090_negative_asset_f9e617def8b67fd8.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_f9e617def8b67fd8,,file_de52281548d367de,asset_f9e617def8b67fd8,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000015.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000015.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00091_negative_asset_9caf5ab24f607598.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_9caf5ab24f607598,,file_c06def07fb59b315,asset_9caf5ab24f607598,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000016.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000016.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00092_negative_asset_1a994fa8378a22c0.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_1a994fa8378a22c0,,file_588595de6585c1d3,asset_1a994fa8378a22c0,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000017.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000017.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00093_negative_asset_c4122a982de9a90e.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_c4122a982de9a90e,,file_175b79e8cf0b3ba1,asset_c4122a982de9a90e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000018.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000018.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00094_negative_asset_1f946a8ce72adc26.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_1f946a8ce72adc26,,file_8f7e692306bf90ab,asset_1f946a8ce72adc26,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000019.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000019.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00095_negative_asset_f81ecda33da0bb23.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_f81ecda33da0bb23,,file_8802eaf1fb45aa90,asset_f81ecda33da0bb23,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000020.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000020.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00096_negative_asset_5c7da141b3190365.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_5c7da141b3190365,,file_b2b2c93294c9c1c3,asset_5c7da141b3190365,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000021.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000021.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00097_negative_asset_f9e617def8b67fd8.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_f9e617def8b67fd8,,file_9de25ef3fe3134c6,asset_f9e617def8b67fd8,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000022.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000022.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00098_negative_asset_9caf5ab24f607598.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_9caf5ab24f607598,,file_01126979cba8737e,asset_9caf5ab24f607598,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000023.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000023.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00099_negative_asset_1a994fa8378a22c0.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_1a994fa8378a22c0,,file_6ab1cc717dba5c31,asset_1a994fa8378a22c0,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000024.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000024.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00100_negative_asset_c4122a982de9a90e.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_c4122a982de9a90e,,file_076c81932eedab90,asset_c4122a982de9a90e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000025.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000025.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00101_negative_asset_1f946a8ce72adc26.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_1f946a8ce72adc26,,file_ea133383d1ab3df1,asset_1f946a8ce72adc26,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000026.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000026.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
