instance_id,content_id,original_path,relative_path,vision_domain,asset_role,image_scope,asset_type,representation,families,review_status,note,created_at,updated_at
file_f1e86606970a4098,asset_6f98cd8786ef6aa9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135109_301\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135109_301\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got|x_mark,reviewed,,2026-07-14T12:45:45.108171+00:00,2026-07-14T12:45:45.411051+00:00
file_bfec20153c26acc4,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135115_758\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135115_758\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:01:15.290031+00:00,2026-07-14T13:01:15.712792+00:00
file_70e06950bb8b1955,asset_6245704c040830e6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135134_191\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135134_191\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:53:30.649952+00:00,2026-07-14T12:53:31.137735+00:00
file_60bac38a55997464,asset_c9fd61a5d932e963,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135139_606\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135139_606\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got|x_mark,reviewed,,2026-07-14T12:45:44.870773+00:00,2026-07-14T12:45:45.051028+00:00
file_c24e99671a1ad255,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135145_455\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135145_455\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:01:15.763714+00:00,2026-07-14T13:01:22.240119+00:00
file_886b5d6376adfe5c,asset_90ce48e4e47a01c1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135203_544\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135203_544\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:50:12.677633+00:00,2026-07-14T12:50:13.924221+00:00
file_e8cec87605007653,asset_d03e45f89671476c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135208_961\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135208_961\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:45:47.011920+00:00,2026-07-14T13:00:21.950233+00:00
file_8ffbba45af380a08,asset_02c72c16cadd5f8d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135749_996\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135749_996\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free|got|x_mark,reviewed,,2026-07-14T12:45:52.927137+00:00,2026-07-14T12:45:53.957200+00:00
file_336863d2e06088df,asset_cd2eb5e6a77d8f9f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135808_322\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135808_322\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:45:35.451395+00:00,2026-07-14T12:45:35.985914+00:00
file_169eb54afbb52619,asset_91f479ecaa1bfa86,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135813_823\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135813_823\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:45:47.649217+00:00,2026-07-14T13:00:22.530129+00:00
file_0eaa4839c84ae728,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135819_740\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135819_740\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:01:22.280367+00:00,2026-07-14T13:01:22.788122+00:00
file_475f74fc1f507182,asset_f469d877decb6ba4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135838_244\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135838_244\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:45:34.550618+00:00,2026-07-14T12:45:35.381722+00:00
file_b69dcf4baa8fa608,asset_603ade2051e58c6b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135843_585\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135843_585\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:45:46.547684+00:00,2026-07-14T13:00:21.460855+00:00
file_d8447af34fcfeb43,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135849_493\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135849_493\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:01:22.837097+00:00,2026-07-14T13:01:23.262765+00:00
file_b5ceb53f6363eb00,asset_1bcb39cc4cf3bcf4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135907_953\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135907_953\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:45:36.055942+00:00,2026-07-14T12:45:38.071341+00:00
file_ebae8724ba32676c,asset_a7d9dca074810b98,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135913_569\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135913_569\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got|x_mark,reviewed,,2026-07-14T12:45:46.055145+00:00,2026-07-14T12:45:46.489206+00:00
file_979f91745dd47490,asset_02c72c16cadd5f8d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_162808_649\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_162808_649\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:06:20.285321+00:00,2026-07-14T13:06:26.764693+00:00
file_bacdf7e09c08d915,asset_57057a2072ac0aa9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_162912_856\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_162912_856\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow|next,reviewed,,2026-07-14T13:06:40.849793+00:00,2026-07-14T13:06:41.447287+00:00
file_4a79ba7a94cfeb5a,asset_f4267fd43f7332c6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_162923_454\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_162923_454\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got|x_mark,reviewed,,2026-07-14T12:45:43.603457+00:00,2026-07-14T12:45:44.277685+00:00
file_60b5def19a7c9a71,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_162932_645\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_162932_645\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:01:23.303323+00:00,2026-07-14T13:01:40.008771+00:00
file_10ad0c35675aa5ca,asset_8524767750bea86e,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163040_449\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163040_449\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow|next,reviewed,,2026-07-14T13:06:17.835898+00:00,2026-07-14T13:06:18.620390+00:00
file_ed775e73f24dae53,asset_57705cc7f11a2a7f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163051_076\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163051_076\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got|x_mark,reviewed,,2026-07-14T12:45:38.143792+00:00,2026-07-14T12:45:43.541452+00:00
file_704278aafd9cec6b,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163100_630\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163100_630\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:01:23.744724+00:00,2026-07-14T13:01:41.448120+00:00
file_ed00cb5095d619f9,asset_7c2cc704821e7c64,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163154_531\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163154_531\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow,reviewed,,2026-07-14T13:07:04.423820+00:00,2026-07-14T13:07:04.922023+00:00
file_dddc8918627d32c5,asset_fbc8aa9f5506c36f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163205_424\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163205_424\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got|x_mark,reviewed,,2026-07-14T12:45:44.347269+00:00,2026-07-14T12:45:44.814744+00:00
