raw_proposal_id,parent_screen_id,parent_screen_path,source_screen_path,bbox,bbox_x,bbox_y,bbox_w,bbox_h,proposal_source,proposal_type,proposal_score,template_name,raw_proposal_crop_path,raw_payload
raw_s0003_0008,screen_0003,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0003.png,vision_platform\ads\collections\input_preclick_latest30_20260720\003_click_success_20260720_131727_006_pre_click.png,"[365,123,41,37]",365,123,41,37,geometry_x,x_geometry,0.863337,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0003_0008.png,"{""score"":0.8633366439780825,""method"":""axis"",""line_down"":[367,123,403,159],""line_up"":[367,159,403,123],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.9591836285314724,""center_offset"":0.013863748870790005,""fill"":0.5418589321028345,""axis_union"":0.7652068126520681,""axis_balance"":0.7668539325842697,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":34.648231506347656,""axis_span_up_px"":33.23401641845703,""min_arm_pixels"":104,""min_arm_extent_px"":9.636348724365234,""min_arm_coverage"":1.0,""center_pixels"":162,""center_thickness_ratio"":1.1009566005568399,""arm_down_neg_px"":106,""arm_down_pos_px"":161,""arm_up_neg_px"":122,""arm_up_pos_px"":104,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.4829683698296837,""axis_core_balance"":0.7112068965517241,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0003_0009,screen_0003,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0003.png,vision_platform\ads\collections\input_preclick_latest30_20260720\003_click_success_20260720_131727_006_pre_click.png,"[563,141,16,16]",563,141,16,16,geometry_x,x_geometry,0.862207,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0003_0009.png,"{""score"":0.8622071707691882,""method"":""axis"",""line_down"":[563,141,578,156],""line_up"":[563,156,578,141],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.9739131067065069,""center_offset"":0.011452912352979183,""fill"":0.53515625,""axis_union"":0.7226277372262774,""axis_balance"":0.8,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":16.26345443725586,""axis_span_up_px"":15.839191436767578,""min_arm_pixels"":18,""min_arm_extent_px"":5.925281047821045,""min_arm_coverage"":1.0,""center_pixels"":21,""center_thickness_ratio"":1.005954593123276,""arm_down_neg_px"":24,""arm_down_pos_px"":22,""arm_up_neg_px"":19,""arm_up_pos_px"":18,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.3795620437956204,""axis_core_balance"":0.5757575757575758,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0003_0010,screen_0003,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0003.png,vision_platform\ads\collections\input_preclick_latest30_20260720\003_click_success_20260720_131727_006_pre_click.png,"[581,140,16,16]",581,140,16,16,geometry_x,x_geometry,0.860947,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0003_0010.png,"{""score"":0.8609466978377098,""method"":""axis"",""line_down"":[581,140,596,155],""line_up"":[581,155,596,140],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.9573169615145957,""center_offset"":0.033932071179151535,""fill"":0.53515625,""axis_union"":0.7007299270072993,""axis_balance"":0.8823529411764706,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":17.394826889038086,""axis_span_up_px"":16.652362823486328,""min_arm_pixels"":20,""min_arm_extent_px"":5.925281047821045,""min_arm_coverage"":1.0,""center_pixels"":13,""center_thickness_ratio"":0.6208307973507581,""arm_down_neg_px"":25,""arm_down_pos_px"":21,""arm_up_neg_px"":21,""arm_up_pos_px"":20,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.36496350364963503,""axis_core_balance"":0.7857142857142857,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_soft"",""mode"":""white""}"
raw_s0003_0011,screen_0003,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0003.png,vision_platform\ads\collections\input_preclick_latest30_20260720\003_click_success_20260720_131727_006_pre_click.png,"[456,140,16,17]",456,140,16,17,geometry_x,x_geometry,0.843268,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0003_0011.png,"{""score"":0.8432684665066117,""method"":""axis"",""line_down"":[456,141,471,156],""line_up"":[456,156,471,140],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.9791666432517497,""center_offset"":0.006686235312372446,""fill"":0.5073529411764706,""axis_union"":0.717391304347826,""axis_balance"":0.7068965517241379,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":16.970561981201172,""axis_span_up_px"":16.617008209228516,""min_arm_pixels"":17,""min_arm_extent_px"":6.278834819793701,""min_arm_coverage"":1.0,""center_pixels"":13,""center_thickness_ratio"":0.615256256769346,""arm_down_neg_px"":24,""arm_down_pos_px"":24,""arm_up_neg_px"":20,""arm_up_pos_px"":17,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.47101449275362317,""axis_core_balance"":0.6666666666666666,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_soft"",""mode"":""white""}"
raw_s0003_0012,screen_0003,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0003.png,vision_platform\ads\collections\input_preclick_latest30_20260720\003_click_success_20260720_131727_006_pre_click.png,"[378,91,11,8]",378,91,11,8,geometry_x,x_geometry,0.809899,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0003_0012.png,"{""score"":0.8098986063205913,""method"":""axis"",""line_down"":[379,91,386,98],""line_up"":[380,98,386,91],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.8313725187373976,""center_offset"":0.012195121496915817,""fill"":0.4659090909090909,""axis_union"":0.6585365853658537,""axis_balance"":0.8,""continuity"":0.7346938775510204,""max_gap_ratio"":0.14285714285714285,""continuity_coverage"":0.8571428571428571,""axis_span_down_px"":9.01561164855957,""axis_span_up_px"":7.495331764221191,""min_arm_pixels"":5,""min_arm_extent_px"":1.6819806098937988,""min_arm_coverage"":0.75,""center_pixels"":8,""center_thickness_ratio"":1.1744671745620303,""arm_down_neg_px"":5,""arm_down_pos_px"":7,""arm_up_neg_px"":6,""arm_up_pos_px"":5,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":0.75,""arm_up_pos_cov"":1.0,""axis_core_union"":0.34146341463414637,""axis_core_balance"":0.75,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0003_0013,screen_0003,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0003.png,vision_platform\ads\collections\input_preclick_latest30_20260720\003_click_success_20260720_131727_006_pre_click.png,"[615,219,27,18]",615,219,27,18,geometry_x,x_geometry,0.76429,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0003_0013.png,"{""score"":0.7642898186658408,""method"":""axis"",""line_down"":[619,219,637,236],""line_up"":[620,236,637,219],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.7406417586691065,""center_offset"":0.10660503804683685,""fill"":0.2551440329218107,""axis_union"":0.6693548387096774,""axis_balance"":0.8444444444444444,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":9.793429374694824,""axis_span_up_px"":13.222896575927734,""min_arm_pixels"":1,""min_arm_extent_px"":0.30198025703430176,""min_arm_coverage"":0.25,""center_pixels"":19,""center_thickness_ratio"":0.6635858059372095,""arm_down_neg_px"":28,""arm_down_pos_px"":1,""arm_up_neg_px"":38,""arm_up_pos_px"":3,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":0.25,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":0.75,""axis_core_union"":0.3790322580645161,""axis_core_balance"":0.88,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""black_strict"",""mode"":""black""}"
raw_s0003_0014,screen_0003,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0003.png,vision_platform\ads\collections\input_preclick_latest30_20260720\003_click_success_20260720_131727_006_pre_click.png,"[713,221,28,22]",713,221,28,22,geometry_x,x_geometry,0.7617,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0003_0014.png,"{""score"":0.7616997127322573,""method"":""axis"",""line_down"":[716,221,737,242],""line_up"":[716,242,737,221],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.867491117410124,""center_offset"":0.11382227391004562,""fill"":0.43993506493506496,""axis_union"":0.6531365313653137,""axis_balance"":0.7352941176470589,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":17.35947036743164,""axis_span_up_px"":20.01112174987793,""min_arm_pixels"":12,""min_arm_extent_px"":2.9500274658203125,""min_arm_coverage"":1.0,""center_pixels"":37,""center_thickness_ratio"":0.6949051273935184,""arm_down_neg_px"":18,""arm_down_pos_px"":51,""arm_up_neg_px"":12,""arm_up_pos_px"":75,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.42066420664206644,""axis_core_balance"":0.6285714285714286,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""black_strict"",""mode"":""black""}"
raw_s0004_0001,screen_0004,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0004.png,vision_platform\ads\collections\input_preclick_latest30_20260720\004_click_success_20260720_131706_194_pre_click.png,"[11,85,43,24]",11,85,43,24,close_template,template_match,0.737315,close_20.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0004_0001.png,"{""brightness_ratio"":1.0066392639417205}"
raw_s0004_0002,screen_0004,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0004.png,vision_platform\ads\collections\input_preclick_latest30_20260720\004_click_success_20260720_131706_194_pre_click.png,"[67,138,38,25]",67,138,38,25,close_template,template_match,0.736665,close_4.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0004_0002.png,"{""brightness_ratio"":1.2115927811875458}"
raw_s0004_0003,screen_0004,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0004.png,vision_platform\ads\collections\input_preclick_latest30_20260720\004_click_success_20260720_131706_194_pre_click.png,"[682,138,13,12]",682,138,13,12,geometry_x,x_geometry,0.92058,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0004_0003.png,"{""score"":0.9205797761740347,""method"":""axis"",""line_down"":[682,138,694,149],""line_up"":[683,149,694,138],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":1.0,""center_offset"":0.007713832426816225,""fill"":0.46794871794871795,""axis_union"":0.9041095890410958,""axis_balance"":0.7837837837837838,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":9.192388534545898,""axis_span_up_px"":9.192388534545898,""min_arm_pixels"":10,""min_arm_extent_px"":3.0651025772094727,""min_arm_coverage"":1.0,""center_pixels"":16,""center_thickness_ratio"":1.0249372266424053,""arm_down_neg_px"":13,""arm_down_pos_px"":12,""arm_up_neg_px"":13,""arm_up_pos_px"":10,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.3287671232876712,""axis_core_balance"":0.7142857142857143,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0004_0004,screen_0004,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0004.png,vision_platform\ads\collections\input_preclick_latest30_20260720\004_click_success_20260720_131706_194_pre_click.png,"[886,109,23,19]",886,109,23,19,geometry_x,x_geometry,0.881888,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0004_0004.png,"{""score"":0.8818878838826755,""method"":""axis"",""line_down"":[888,109,906,127],""line_up"":[888,127,906,109],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.9282609261646957,""center_offset"":0.06858468800783157,""fill"":0.4897025171624714,""axis_union"":0.7616822429906542,""axis_balance"":0.9878048780487805,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":15.096729278564453,""axis_span_up_px"":16.26345443725586,""min_arm_pixels"":8,""min_arm_extent_px"":1.90974760055542,""min_arm_coverage"":0.75,""center_pixels"":43,""center_thickness_ratio"":1.054276749298224,""arm_down_neg_px"":49,""arm_down_pos_px"":8,""arm_up_neg_px"":36,""arm_up_pos_px"":33,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":0.75,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.5093457943925234,""axis_core_balance"":0.9464285714285714,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_soft"",""mode"":""white""}"
raw_s0004_0005,screen_0004,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0004.png,vision_platform\ads\collections\input_preclick_latest30_20260720\004_click_success_20260720_131706_194_pre_click.png,"[588,142,17,15]",588,142,17,15,geometry_x,x_geometry,0.847751,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0004_0005.png,"{""score"":0.8477508749982592,""method"":""axis"",""line_down"":[589,142,603,156],""line_up"":[589,156,603,142],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.7680000086316746,""center_offset"":0.04999751225113869,""fill"":0.5333333333333333,""axis_union"":0.7647058823529411,""axis_balance"":0.9622641509433962,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":13.57645034790039,""axis_span_up_px"":17.677669525146484,""min_arm_pixels"":11,""min_arm_extent_px"":4.317514419555664,""min_arm_coverage"":1.0,""center_pixels"":29,""center_thickness_ratio"":1.6114569903941385,""arm_down_neg_px"":11,""arm_down_pos_px"":21,""arm_up_neg_px"":28,""arm_up_pos_px"":19,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.41911764705882354,""axis_core_balance"":0.8387096774193549,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0004_0006,screen_0004,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0004.png,vision_platform\ads\collections\input_preclick_latest30_20260720\004_click_success_20260720_131706_194_pre_click.png,"[593,105,27,27]",593,105,27,27,geometry_x,x_geometry,0.818714,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0004_0006.png,"{""score"":0.8187140143034114,""method"":""axis"",""line_down"":[593,105,619,131],""line_up"":[593,131,619,105],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.7483660464883398,""center_offset"":0.034302350133657455,""fill"":0.3895747599451303,""axis_union"":0.721830985915493,""axis_balance"":0.8807339449541285,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":16.192745208740234,""axis_span_up_px"":21.637466430664062,""min_arm_pixels"":16,""min_arm_extent_px"":3.634951114654541,""min_arm_coverage"":1.0,""center_pixels"":80,""center_thickness_ratio"":1.599315464861169,""arm_down_neg_px"":16,""arm_down_pos_px"":34,""arm_up_neg_px"":55,""arm_up_pos_px"":27,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.4647887323943662,""axis_core_balance"":0.9701492537313433,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
