candidate_id,parent_screen_id,parent_screen_path,source_screen_path,source_session,timestamp,creative_id_or_group,bbox,bbox_x,bbox_y,bbox_w,bbox_h,raw_bbox_crop_path,context_crop_path,canonical_crop_path,overlay_path,proposal_sources,proposal_types,proposal_scores,proposal_score_max,raw_proposal_ids,nms_group_id,raw_proposal_count,overflow,review_status,visual_families,is_holdout,split_group,classifier_x_mark,classifier_play_triangle,classifier_google_play,classifier_next,classifier_free,classifier_got,classifier_arrow
cxp_s0003_007,screen_0003,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0003.png,vision_platform\ads\collections\input_preclick_latest30_20260720\003_click_success_20260720_131727_006_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[563,141,16,16]",563,141,16,16,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_007_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0003_007_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0003_007_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0003_overlay.png,geometry_x,x_geometry,0.862207,0.862207,raw_s0003_0009,nms_s0003_007,1,0,pending,,0,input_preclick_latest30_20260720:screen_0003,0.33127,0.00196,0.00724,0.03332,0.27634,0.0125,0.36763
cxp_s0003_008,screen_0003,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0003.png,vision_platform\ads\collections\input_preclick_latest30_20260720\003_click_success_20260720_131727_006_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[581,140,16,16]",581,140,16,16,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_008_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0003_008_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0003_008_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0003_overlay.png,geometry_x,x_geometry,0.860947,0.860947,raw_s0003_0010,nms_s0003_008,1,0,pending,,0,input_preclick_latest30_20260720:screen_0003,0.48423,0.01575,0.03752,0.20106,0.07925,0.01154,0.12558
cxp_s0003_009,screen_0003,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0003.png,vision_platform\ads\collections\input_preclick_latest30_20260720\003_click_success_20260720_131727_006_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[456,140,16,17]",456,140,16,17,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_009_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0003_009_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0003_009_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0003_overlay.png,geometry_x,x_geometry,0.843268,0.843268,raw_s0003_0011,nms_s0003_009,1,0,pending,,0,input_preclick_latest30_20260720:screen_0003,0.06919,0.0064,0.01784,0.0581,0.15099,0.00487,0.11706
cxp_s0003_010,screen_0003,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0003.png,vision_platform\ads\collections\input_preclick_latest30_20260720\003_click_success_20260720_131727_006_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[909,58,43,46]",909,58,43,46,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_010_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0003_010_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0003_010_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0003_overlay.png,close_template,template_match,0.831190,0.83119,raw_s0003_0001,nms_s0003_010,1,0,pending,,0,input_preclick_latest30_20260720:screen_0003,0.2828,0.00462,0.00192,0.01085,0.00836,0.00513,0.84112
cxp_s0003_011,screen_0003,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0003.png,vision_platform\ads\collections\input_preclick_latest30_20260720\003_click_success_20260720_131727_006_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[378,91,11,8]",378,91,11,8,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_011_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0003_011_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0003_011_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0003_overlay.png,geometry_x,x_geometry,0.809899,0.809899,raw_s0003_0012,nms_s0003_011,1,0,pending,,0,input_preclick_latest30_20260720:screen_0003,0.31976,0.0005,0.00052,0.01849,0.04018,0.00168,0.04242
cxp_s0003_012,screen_0003,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0003.png,vision_platform\ads\collections\input_preclick_latest30_20260720\003_click_success_20260720_131727_006_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[615,219,27,18]",615,219,27,18,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_012_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0003_012_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0003_012_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0003_overlay.png,geometry_x,x_geometry,0.764290,0.76429,raw_s0003_0013,nms_s0003_012,1,0,pending,,0,input_preclick_latest30_20260720:screen_0003,0.08118,0.05024,0.00942,0.17635,0.16004,0.01051,0.10654
cxp_s0003_013,screen_0003,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0003.png,vision_platform\ads\collections\input_preclick_latest30_20260720\003_click_success_20260720_131727_006_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[713,221,28,22]",713,221,28,22,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_013_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0003_013_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0003_013_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0003_overlay.png,geometry_x,x_geometry,0.761700,0.7617,raw_s0003_0014,nms_s0003_013,1,0,pending,,0,input_preclick_latest30_20260720:screen_0003,0.47418,0.00755,0.00325,0.04294,0.14414,0.0215,0.02237
cxp_s0004_001,screen_0004,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0004.png,vision_platform\ads\collections\input_preclick_latest30_20260720\004_click_success_20260720_131706_194_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[682,138,13,12]",682,138,13,12,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0004_001_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0004_001_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0004_001_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0004_overlay.png,geometry_x,x_geometry,0.920580,0.92058,raw_s0004_0003,nms_s0004_001,1,0,pending,,0,input_preclick_latest30_20260720:screen_0004,0.07924,0.00418,0.01636,0.04327,0.11727,0.0193,0.41786
cxp_s0004_002,screen_0004,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0004.png,vision_platform\ads\collections\input_preclick_latest30_20260720\004_click_success_20260720_131706_194_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[886,109,23,19]",886,109,23,19,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0004_002_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0004_002_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0004_002_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0004_overlay.png,geometry_x,x_geometry,0.881888,0.881888,raw_s0004_0004,nms_s0004_002,1,0,pending,,0,input_preclick_latest30_20260720:screen_0004,0.26078,0.0301,0.00479,0.01926,0.03651,0.00124,0.84009
cxp_s0004_003,screen_0004,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0004.png,vision_platform\ads\collections\input_preclick_latest30_20260720\004_click_success_20260720_131706_194_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[588,142,17,15]",588,142,17,15,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0004_003_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0004_003_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0004_003_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0004_overlay.png,geometry_x,x_geometry,0.847751,0.847751,raw_s0004_0005,nms_s0004_003,1,0,pending,,0,input_preclick_latest30_20260720:screen_0004,0.00291,9e-05,0.00149,0.0064,0.0388,0.0026,0.05684
cxp_s0004_004,screen_0004,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0004.png,vision_platform\ads\collections\input_preclick_latest30_20260720\004_click_success_20260720_131706_194_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[593,105,27,27]",593,105,27,27,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0004_004_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0004_004_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0004_004_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0004_overlay.png,geometry_x,x_geometry,0.818714,0.818714,raw_s0004_0006,nms_s0004_004,1,0,pending,,0,input_preclick_latest30_20260720:screen_0004,0.79168,0.00639,0.00707,0.01016,0.00683,0.04194,0.22377
cxp_s0004_005,screen_0004,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0004.png,vision_platform\ads\collections\input_preclick_latest30_20260720\004_click_success_20260720_131706_194_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[781,127,44,31]",781,127,44,31,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0004_005_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0004_005_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0004_005_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0004_overlay.png,geometry_x,x_geometry,0.818537,0.818537,raw_s0004_0007,nms_s0004_005,1,0,pending,,0,input_preclick_latest30_20260720:screen_0004,0.08747,0.03072,0.00822,0.03808,0.04063,0.02201,0.09754
cxp_s0004_006,screen_0004,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0004.png,vision_platform\ads\collections\input_preclick_latest30_20260720\004_click_success_20260720_131706_194_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[815,4,24,18]",815,4,24,18,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0004_006_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0004_006_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0004_006_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0004_overlay.png,geometry_x,x_geometry,0.798751,0.798751,raw_s0004_0008,nms_s0004_006,1,0,pending,,0,input_preclick_latest30_20260720:screen_0004,0.34463,0.00284,0.00346,0.0278,0.01694,0.01346,0.54228
cxp_s0004_007,screen_0004,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0004.png,vision_platform\ads\collections\input_preclick_latest30_20260720\004_click_success_20260720_131706_194_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[11,85,43,24]",11,85,43,24,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0004_007_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0004_007_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0004_007_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0004_overlay.png,close_template,template_match,0.737315,0.737315,raw_s0004_0001,nms_s0004_007,1,0,pending,,0,input_preclick_latest30_20260720:screen_0004,0.06641,0.00399,0.00245,0.04403,0.09452,0.04911,0.30894
cxp_s0004_008,screen_0004,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0004.png,vision_platform\ads\collections\input_preclick_latest30_20260720\004_click_success_20260720_131706_194_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[67,138,38,25]",67,138,38,25,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0004_008_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0004_008_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0004_008_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0004_overlay.png,close_template,template_match,0.736665,0.736665,raw_s0004_0002,nms_s0004_008,1,0,pending,,0,input_preclick_latest30_20260720:screen_0004,0.14109,0.01068,0.03648,0.16482,0.03358,0.0381,0.24434
cxp_s0004_009,screen_0004,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0004.png,vision_platform\ads\collections\input_preclick_latest30_20260720\004_click_success_20260720_131706_194_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[894,102,8,8]",894,102,8,8,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0004_009_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0004_009_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0004_009_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0004_overlay.png,geometry_x,x_geometry,0.660447,0.660447,raw_s0004_0009,nms_s0004_009,1,0,pending,,0,input_preclick_latest30_20260720:screen_0004,0.82344,0.01243,0.01132,0.02962,0.193,0.0058,0.60973
