image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,split,group_key,instance_id,content_id,relative_path,is_confirmed_strong_hard_negative
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00085_play_triangle_asset_b9f13ebbb5033ec5.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_b9f13ebbb5033ec5,file_9ae6b115a3d4a574,asset_b9f13ebbb5033ec5,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000010.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00086_x_mark_asset_4c87c089867a99c8.png,x_mark,1,0,0,0,0,0,0,val,content:asset_4c87c089867a99c8,file_1826db5c62538f61,asset_4c87c089867a99c8,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000011.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00087_got_asset_86b6f2dd24a02f43.png,got,0,0,0,0,0,1,0,train,content:asset_86b6f2dd24a02f43,file_0504a1c09e534466,asset_86b6f2dd24a02f43,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000012.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00088_play_triangle_asset_05e39c545c2d589c.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_05e39c545c2d589c,file_0c0ae5517d44b864,asset_05e39c545c2d589c,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000013.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00089_play_triangle_asset_3ace1f0522c58233.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_3ace1f0522c58233,file_36e87ea76755944a,asset_3ace1f0522c58233,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000014.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00090_play_triangle_asset_0a4e900ac50de596.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_0a4e900ac50de596,file_d1695a739292094f,asset_0a4e900ac50de596,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000015.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00091_x_mark_asset_f100a9014b2156a1.png,x_mark,1,0,0,0,0,0,0,train,content:asset_f100a9014b2156a1,file_350e5e44d7026bec,asset_f100a9014b2156a1,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000016.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00092_got_asset_3339e98614734240.png,got,0,0,0,0,0,1,0,train,content:asset_3339e98614734240,file_2529cd8543729086,asset_3339e98614734240,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000017.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00093_play_triangle_asset_0f4b94e17468addc.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_0f4b94e17468addc,file_e9ee06a1f16eb507,asset_0f4b94e17468addc,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000018.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00094_play_triangle_asset_966793a379a174df.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_966793a379a174df,file_c2afc230dfb699a0,asset_966793a379a174df,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000019.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00095_x_mark_asset_36d53dd90fea6af5.png,x_mark,1,0,0,0,0,0,0,train,content:asset_36d53dd90fea6af5,file_24c0d6de0c1393cc,asset_36d53dd90fea6af5,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000020.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00096_got_asset_64e580b703f7b099.png,got,0,0,0,0,0,1,0,train,content:asset_64e580b703f7b099,file_7bdb91d7d8853f5c,asset_64e580b703f7b099,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000021.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00097_play_triangle_asset_0f4b94e17468addc.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_0f4b94e17468addc,file_97087fc40d12ee4c,asset_0f4b94e17468addc,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000022.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00098_x_mark_asset_4c87c089867a99c8.png,x_mark,1,0,0,0,0,0,0,val,content:asset_4c87c089867a99c8,file_c0732ecb975d0119,asset_4c87c089867a99c8,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000023.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00099_got_asset_263e7f9b0146a7b8.png,got,0,0,0,0,0,1,0,train,content:asset_263e7f9b0146a7b8,file_15ea69f1ca4eff57,asset_263e7f9b0146a7b8,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000024.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00100_play_triangle_asset_0f4b94e17468addc.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_0f4b94e17468addc,file_f1adeefce6189721,asset_0f4b94e17468addc,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000025.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00101_x_mark_asset_36d53dd90fea6af5.png,x_mark,1,0,0,0,0,0,0,train,content:asset_36d53dd90fea6af5,file_ab1710fbb3d42a20,asset_36d53dd90fea6af5,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000026.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00102_got_asset_91180915c5701b39.png,got,0,0,0,0,0,1,0,train,content:asset_91180915c5701b39,file_277c59c085cb6c63,asset_91180915c5701b39,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000027.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00103_play_triangle_asset_05e39c545c2d589c.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_05e39c545c2d589c,file_0805ab85dda0d03a,asset_05e39c545c2d589c,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000028.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00104_play_triangle_asset_3ace1f0522c58233.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_3ace1f0522c58233,file_c05d6974c44aedcd,asset_3ace1f0522c58233,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000029.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00105_play_triangle_asset_0a4e900ac50de596.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_0a4e900ac50de596,file_1ff07c3709bb8d99,asset_0a4e900ac50de596,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000030.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00106_play_triangle_asset_a2b1e091a21628ed.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_a2b1e091a21628ed,file_90977348d878021d,asset_a2b1e091a21628ed,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000031.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00107_x_mark_asset_b2059348cf385652.png,x_mark,1,0,0,0,0,0,0,train,content:asset_b2059348cf385652,file_5de41a6bf1b64cd8,asset_b2059348cf385652,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000032.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00108_got_asset_56d6ee45d39394a2.png,got,0,0,0,0,0,1,0,train,content:asset_56d6ee45d39394a2,file_5f44ff9abab2b6a8,asset_56d6ee45d39394a2,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000033.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00109_play_triangle_asset_05e39c545c2d589c.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_05e39c545c2d589c,file_9a3b3a5c024c5b69,asset_05e39c545c2d589c,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000034.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00110_play_triangle_asset_3ace1f0522c58233.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_3ace1f0522c58233,file_411cb0a9ee0c0ec8,asset_3ace1f0522c58233,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000035.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00111_play_triangle_asset_0a4e900ac50de596.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_0a4e900ac50de596,file_d52cb9703e9f29ff,asset_0a4e900ac50de596,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000036.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00112_play_triangle_asset_a2b1e091a21628ed.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_a2b1e091a21628ed,file_7287e1e31f1fc5de,asset_a2b1e091a21628ed,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000037.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00113_x_mark_asset_0f3b38cb29c91625.png,x_mark,1,0,0,0,0,0,0,train,content:asset_0f3b38cb29c91625,file_17d3cc87b3c2ec90,asset_0f3b38cb29c91625,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000038.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00114_got_asset_e590a003cbc9ac92.png,got,0,0,0,0,0,1,0,train,content:asset_e590a003cbc9ac92,file_a8ea73fb4828899e,asset_e590a003cbc9ac92,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000039.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00115_play_triangle_asset_0f4b94e17468addc.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_0f4b94e17468addc,file_f32c265ebaa92314,asset_0f4b94e17468addc,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000040.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00116_play_triangle_asset_966793a379a174df.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_966793a379a174df,file_f0d3620f031be286,asset_966793a379a174df,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000041.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00117_play_triangle_asset_21c5da20d19c35cc.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_21c5da20d19c35cc,file_09ceb56f0995b554,asset_21c5da20d19c35cc,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000042.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00118_x_mark_asset_36d53dd90fea6af5.png,x_mark,1,0,0,0,0,0,0,train,content:asset_36d53dd90fea6af5,file_9e73e5c86075a3d7,asset_36d53dd90fea6af5,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000043.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00119_got_asset_f920178f94c040b8.png,got,0,0,0,0,0,1,0,train,content:asset_f920178f94c040b8,file_f778eb90bd5d0e0c,asset_f920178f94c040b8,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000044.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00120_play_triangle_asset_0f4b94e17468addc.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_0f4b94e17468addc,file_b35a7d24eb0eeb08,asset_0f4b94e17468addc,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000045.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00121_play_triangle_asset_966793a379a174df.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_966793a379a174df,file_d0ca969f145ee025,asset_966793a379a174df,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000046.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00122_x_mark_asset_0f3b38cb29c91625.png,x_mark,1,0,0,0,0,0,0,train,content:asset_0f3b38cb29c91625,file_f7dfb27948729023,asset_0f3b38cb29c91625,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000047.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00123_got_asset_6a071a9554a7c352.png,got,0,0,0,0,0,1,0,train,content:asset_6a071a9554a7c352,file_cfd1964100ca8aaa,asset_6a071a9554a7c352,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000048.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00124_play_triangle_asset_0f4b94e17468addc.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_0f4b94e17468addc,file_38ee8dfbc5f6c1e4,asset_0f4b94e17468addc,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000049.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00125_x_mark_asset_d9d86649c8843324.png,x_mark,1,0,0,0,0,0,0,train,content:asset_d9d86649c8843324,file_7bb1b60bd9354098,asset_d9d86649c8843324,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000050.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00126_got_asset_7dac488a639456b7.png,got,0,0,0,0,0,1,0,train,content:asset_7dac488a639456b7,file_35b03c30d0dda3e6,asset_7dac488a639456b7,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000051.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00127_play_triangle_asset_0f4b94e17468addc.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_0f4b94e17468addc,file_83e55d4c6c0500b1,asset_0f4b94e17468addc,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000052.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00128_x_mark_asset_01cb0ddbc4f9acfd.png,x_mark,1,0,0,0,0,0,0,train,content:asset_01cb0ddbc4f9acfd,file_833bfe34d93542e1,asset_01cb0ddbc4f9acfd,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000053.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00129_got_asset_d90adc52bfdb2470.png,got,0,0,0,0,0,1,0,val,content:asset_d90adc52bfdb2470,file_21f37d170ac3d42a,asset_d90adc52bfdb2470,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000054.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00130_play_triangle_asset_1efd56983e8a2be7.png,play_triangle,0,1,0,0,0,0,0,val,content:asset_1efd56983e8a2be7,file_5c7a77f09692692f,asset_1efd56983e8a2be7,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000055.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00131_x_mark_asset_653791f50f2b86dc.png,x_mark,1,0,0,0,0,0,0,train,content:asset_653791f50f2b86dc,file_cc0295811aa6fec6,asset_653791f50f2b86dc,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000056.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00132_got_asset_b396b1140daa0cf6.png,got,0,0,0,0,0,1,0,test,content:asset_b396b1140daa0cf6,file_ffa3f00532e1de37,asset_b396b1140daa0cf6,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000057.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00133_play_triangle_asset_1efd56983e8a2be7.png,play_triangle,0,1,0,0,0,0,0,val,content:asset_1efd56983e8a2be7,file_50f04bb2d911e011,asset_1efd56983e8a2be7,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000058.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00134_x_mark_asset_ea993f5a4033cd11.png,x_mark,1,0,0,0,0,0,0,train,content:asset_ea993f5a4033cd11,file_b487d08eaa24eee8,asset_ea993f5a4033cd11,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000059.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00135_got_asset_49685c343e3e83f2.png,got,0,0,0,0,0,1,0,test,content:asset_49685c343e3e83f2,file_013738ef2ddbf00b,asset_49685c343e3e83f2,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000060.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00136_play_triangle_asset_1efd56983e8a2be7.png,play_triangle,0,1,0,0,0,0,0,val,content:asset_1efd56983e8a2be7,file_2d6e32d144e028d1,asset_1efd56983e8a2be7,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000061.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00137_x_mark_asset_620e5e50e2098f7e.png,x_mark,1,0,0,0,0,0,0,val,content:asset_620e5e50e2098f7e,file_f654060999aac1f5,asset_620e5e50e2098f7e,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000062.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00138_got_asset_4f54c7f02364deb3.png,got,0,0,0,0,0,1,0,test,content:asset_4f54c7f02364deb3,file_66d30e8766d0d07f,asset_4f54c7f02364deb3,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000063.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00139_play_triangle_asset_1efd56983e8a2be7.png,play_triangle,0,1,0,0,0,0,0,val,content:asset_1efd56983e8a2be7,file_2f8ef7c43f1a2e47,asset_1efd56983e8a2be7,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000064.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00140_x_mark_asset_12eb6334bb7457ba.png,x_mark,1,0,0,0,0,0,0,train,content:asset_12eb6334bb7457ba,file_c105b48e0b40e20f,asset_12eb6334bb7457ba,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000065.png,0
