image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,split,group_key,instance_id,content_id,relative_path,is_confirmed_strong_hard_negative
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00086_negative_asset_8e2e86314c22874b.png,negative,0,0,0,0,0,0,0,train,content:asset_8e2e86314c22874b,file_5ce78799ea2b0c99,asset_8e2e86314c22874b,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0002_004_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00087_negative_asset_f47e91323d14c3f2.png,negative,0,0,0,0,0,0,0,val,content:asset_f47e91323d14c3f2,file_6b20f7805552d96f,asset_f47e91323d14c3f2,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0002_005_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00088_negative_asset_2273d1828cf04484.png,negative,0,0,0,0,0,0,0,train,content:asset_2273d1828cf04484,file_2b679c606d11b570,asset_2273d1828cf04484,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0002_006_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00089_negative_asset_b42615e76678e87f.png,negative,0,0,0,0,0,0,0,train,content:asset_b42615e76678e87f,file_30a20543312cd68f,asset_b42615e76678e87f,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0002_007_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00090_negative_asset_373f5bb225194e09.png,negative,0,0,0,0,0,0,0,val,content:asset_373f5bb225194e09,file_cd61d54c1a324a82,asset_373f5bb225194e09,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0002_008_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00091_negative_asset_22d7390c028049d5.png,negative,0,0,0,0,0,0,0,train,content:asset_22d7390c028049d5,file_57ddac5235736be6,asset_22d7390c028049d5,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0002_009_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00092_negative_asset_8644a26df82bff5e.png,negative,0,0,0,0,0,0,0,train,content:asset_8644a26df82bff5e,file_0aa038d5647672b3,asset_8644a26df82bff5e,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0002_010_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00093_arrow_asset_da8523fd5577d624.png,arrow,0,0,0,0,0,0,1,train,content:asset_da8523fd5577d624,file_e484ee9628c7d107,asset_da8523fd5577d624,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_001_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00094_negative_asset_9ce2289aa27dad1c.png,negative,0,0,0,0,0,0,0,train,content:asset_9ce2289aa27dad1c,file_5496a66402a3e46c,asset_9ce2289aa27dad1c,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_002_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00095_negative_asset_c184b3e3d366270c.png,negative,0,0,0,0,0,0,0,test,content:asset_c184b3e3d366270c,file_94e12935fc602285,asset_c184b3e3d366270c,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_003_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00096_negative_asset_e02735cdb43ec2ad.png,negative,0,0,0,0,0,0,0,train,content:asset_e02735cdb43ec2ad,file_3c9091ed54ee62fd,asset_e02735cdb43ec2ad,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_004_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00097_negative_asset_211c7581bb1c2fd9.png,negative,0,0,0,0,0,0,0,val,content:asset_211c7581bb1c2fd9,file_7c9098a853c6dfab,asset_211c7581bb1c2fd9,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_005_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00098_negative_asset_8ef30046ea02c04d.png,negative,0,0,0,0,0,0,0,train,content:asset_8ef30046ea02c04d,file_5485c4feb930323c,asset_8ef30046ea02c04d,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_006_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00099_negative_asset_095efc7a5e1f8a5d.png,negative,0,0,0,0,0,0,0,train,content:asset_095efc7a5e1f8a5d,file_0faf6cee75489fd1,asset_095efc7a5e1f8a5d,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_007_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00100_negative_asset_d01e95a495cdb798.png,negative,0,0,0,0,0,0,0,train,content:asset_d01e95a495cdb798,file_11dd05992be112bf,asset_d01e95a495cdb798,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_008_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00101_negative_asset_21fd1348aa3c6f0a.png,negative,0,0,0,0,0,0,0,train,content:asset_21fd1348aa3c6f0a,file_08ea65d6b8567227,asset_21fd1348aa3c6f0a,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_009_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00102_negative_asset_520cd1bf4d74d6a8.png,negative,0,0,0,0,0,0,0,train,content:asset_520cd1bf4d74d6a8,file_7bf1cf7344545c9b,asset_520cd1bf4d74d6a8,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_010_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00103_negative_asset_aa3da2fc3b26511e.png,negative,0,0,0,0,0,0,0,test,content:asset_aa3da2fc3b26511e,file_f3b3d712baa090e6,asset_aa3da2fc3b26511e,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_011_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00104_negative_asset_e6dfdf88771da4fa.png,negative,0,0,0,0,0,0,0,train,content:asset_e6dfdf88771da4fa,file_9f36a75bd5ee2734,asset_e6dfdf88771da4fa,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_012_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00105_negative_asset_01dfcbf892d945bd.png,negative,0,0,0,0,0,0,0,train,content:asset_01dfcbf892d945bd,file_2ef1783e08712764,asset_01dfcbf892d945bd,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0003_013_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00106_negative_asset_6b50b62144a847c3.png,negative,0,0,0,0,0,0,0,val,content:asset_6b50b62144a847c3,file_860fa15aaa45de05,asset_6b50b62144a847c3,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0004_001_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00107_negative_asset_0305cd784a9a54c5.png,negative,0,0,0,0,0,0,0,val,content:asset_0305cd784a9a54c5,file_2d8283246f6d1747,asset_0305cd784a9a54c5,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0004_002_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00108_negative_asset_25dc830e1a1b4503.png,negative,0,0,0,0,0,0,0,train,content:asset_25dc830e1a1b4503,file_0504f16d03e82c3e,asset_25dc830e1a1b4503,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0004_003_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00109_negative_asset_57d1fc1da943df85.png,negative,0,0,0,0,0,0,0,train,content:asset_57d1fc1da943df85,file_7debadda25ddc122,asset_57d1fc1da943df85,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0004_004_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00110_negative_asset_a19fa23d234f9866.png,negative,0,0,0,0,0,0,0,train,content:asset_a19fa23d234f9866,file_2dcdd170bc6947ae,asset_a19fa23d234f9866,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0004_005_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00111_negative_asset_d5bb1e77da667e36.png,negative,0,0,0,0,0,0,0,val,content:asset_d5bb1e77da667e36,file_1223b764f7913b5a,asset_d5bb1e77da667e36,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0004_006_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00112_negative_asset_3d4d4e9079f583ca.png,negative,0,0,0,0,0,0,0,train,content:asset_3d4d4e9079f583ca,file_1cea74376f896961,asset_3d4d4e9079f583ca,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0004_007_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00113_negative_asset_1fee60bbe3ea210e.png,negative,0,0,0,0,0,0,0,train,content:asset_1fee60bbe3ea210e,file_27aec790c96965d7,asset_1fee60bbe3ea210e,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0004_008_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00114_negative_asset_80ee4f4e9a213d35.png,negative,0,0,0,0,0,0,0,train,content:asset_80ee4f4e9a213d35,file_682e20dcb64cdd54,asset_80ee4f4e9a213d35,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0004_009_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00115_negative_asset_54edcc7d45317510.png,negative,0,0,0,0,0,0,0,train,content:asset_54edcc7d45317510,file_e4c617f1ce38fbac,asset_54edcc7d45317510,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0005_001_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00116_negative_asset_1a58cdc4bcbed242.png,negative,0,0,0,0,0,0,0,train,content:asset_1a58cdc4bcbed242,file_740288edb8b357b1,asset_1a58cdc4bcbed242,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0005_002_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00117_negative_asset_89c9eaf0e86764d3.png,negative,0,0,0,0,0,0,0,val,content:asset_89c9eaf0e86764d3,file_87991c3fefc75866,asset_89c9eaf0e86764d3,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0005_003_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00118_negative_asset_4069a8c8f53480a7.png,negative,0,0,0,0,0,0,0,test,content:asset_4069a8c8f53480a7,file_31c8bf4955020642,asset_4069a8c8f53480a7,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0005_004_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00119_negative_asset_c0a2597efbcc86af.png,negative,0,0,0,0,0,0,0,train,content:asset_c0a2597efbcc86af,file_e758a3bbdbf56a6b,asset_c0a2597efbcc86af,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0005_005_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00120_negative_asset_baa644fbef24d8f5.png,negative,0,0,0,0,0,0,0,train,content:asset_baa644fbef24d8f5,file_2b0a992dbcfdca08,asset_baa644fbef24d8f5,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0005_006_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00121_negative_asset_4448c3acd2603486.png,negative,0,0,0,0,0,0,0,train,content:asset_4448c3acd2603486,file_e6f8eb554026f822,asset_4448c3acd2603486,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0005_007_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00122_negative_asset_1c15db447481be43.png,negative,0,0,0,0,0,0,0,train,content:asset_1c15db447481be43,file_67208e0d34e24ca5,asset_1c15db447481be43,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0005_008_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00123_x_mark_asset_8f835eaf1380194e.png,x_mark,1,0,0,0,0,0,0,train,content:asset_8f835eaf1380194e,file_1f890b344000b7e4,asset_8f835eaf1380194e,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0006_001_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00124_x_mark_asset_bbcf4e0f28f8f571.png,x_mark,1,0,0,0,0,0,0,train,content:asset_bbcf4e0f28f8f571,file_d0f1b5c1268babad,asset_bbcf4e0f28f8f571,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0006_002_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00125_negative_asset_97187a0c95492dbd.png,negative,0,0,0,0,0,0,0,train,content:asset_97187a0c95492dbd,file_15b81bcdc1dbc4cc,asset_97187a0c95492dbd,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0006_003_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00126_negative_asset_c1b2d3849bcb46ef.png,negative,0,0,0,0,0,0,0,train,content:asset_c1b2d3849bcb46ef,file_c7684686399a6d21,asset_c1b2d3849bcb46ef,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0006_004_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00127_negative_asset_7fdfb6c51501bba9.png,negative,0,0,0,0,0,0,0,val,content:asset_7fdfb6c51501bba9,file_4f5e132c4e5c3ca4,asset_7fdfb6c51501bba9,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0006_005_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00128_negative_asset_2e7c63bb74f17e8b.png,negative,0,0,0,0,0,0,0,train,content:asset_2e7c63bb74f17e8b,file_e1e608e137781768,asset_2e7c63bb74f17e8b,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0006_006_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00129_negative_asset_055d918b1c92923e.png,negative,0,0,0,0,0,0,0,test,content:asset_055d918b1c92923e,file_47b7ef87110aec85,asset_055d918b1c92923e,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0006_007_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00130_negative_asset_e10283f3c5be8131.png,negative,0,0,0,0,0,0,0,train,content:asset_e10283f3c5be8131,file_22cdb486141d513c,asset_e10283f3c5be8131,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0006_008_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00131_negative_asset_7520286ea77309b6.png,negative,0,0,0,0,0,0,0,train,content:asset_7520286ea77309b6,file_84b851818c2c433d,asset_7520286ea77309b6,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0006_009_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00132_negative_asset_0cc0c6caf16e5df4.png,negative,0,0,0,0,0,0,0,train,content:asset_0cc0c6caf16e5df4,file_d3d84558ce158d2a,asset_0cc0c6caf16e5df4,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0006_010_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00133_negative_asset_1762dc33c8e1b4a0.png,negative,0,0,0,0,0,0,0,train,content:asset_1762dc33c8e1b4a0,file_b6a4d72c8b2f5b2b,asset_1762dc33c8e1b4a0,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0006_011_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00134_negative_asset_362eee6a79fcaca7.png,negative,0,0,0,0,0,0,0,train,content:asset_362eee6a79fcaca7,file_5933688326eda3b8,asset_362eee6a79fcaca7,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0006_012_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00135_negative_asset_f598dd2b73e77d8d.png,negative,0,0,0,0,0,0,0,train,content:asset_f598dd2b73e77d8d,file_5a465afad83c9bee,asset_f598dd2b73e77d8d,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0006_013_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00136_negative_asset_504842a2413f91de.png,negative,0,0,0,0,0,0,0,test,content:asset_504842a2413f91de,file_d62b33e1c9fb2b0b,asset_504842a2413f91de,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0006_014_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00137_negative_asset_021c96aa8f55fcfd.png,negative,0,0,0,0,0,0,0,train,content:asset_021c96aa8f55fcfd,file_a1244eb405e8d1f2,asset_021c96aa8f55fcfd,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0006_015_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00138_negative_asset_5c281abd5f0f60cf.png,negative,0,0,0,0,0,0,0,train,content:asset_5c281abd5f0f60cf,file_80e3882935fa090b,asset_5c281abd5f0f60cf,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0007_001_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00139_negative_asset_208086b53e0d7230.png,negative,0,0,0,0,0,0,0,val,content:asset_208086b53e0d7230,file_f63a2e4d02b4a1fb,asset_208086b53e0d7230,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0007_002_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00140_negative_asset_4268dd810a18046b.png,negative,0,0,0,0,0,0,0,test,content:asset_4268dd810a18046b,file_5fbdd3ebec7589eb,asset_4268dd810a18046b,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0007_003_bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00141_negative_asset_89c9eaf0e86764d3.png,negative,0,0,0,0,0,0,0,val,content:asset_89c9eaf0e86764d3,file_2e3656621afad297,asset_89c9eaf0e86764d3,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0007_004_bbox.png,0
